ticker,year,month,return,contract,start_date,start_value,end_date,end_value
PL,2001,1,-0.011511264594639026,PL_2001-04,2001-01-02,608.1,2001-01-31,601.1
PL,2001,2,0.014975041597337757,PL_2001-04,2001-02-01,601.0,2001-02-28,610.0
PL,2001,3,-0.10726072607260728,PL_2001-07,2001-03-01,606.0,2001-03-30,541.0
PL,2001,4,0.09981515711645095,PL_2001-07,2001-04-02,541.0,2001-04-30,595.0
PL,2001,5,0.011912751677852329,PL_2001-07,2001-05-01,596.0,2001-05-31,603.1
PL,2001,6,-0.05367521367521366,PL_2001-10,2001-06-01,585.0,2001-06-29,553.6
PL,2001,7,-0.14829443447037705,PL_2001-10,2001-07-02,557.0,2001-07-31,474.4
PL,2001,8,-0.06540084388185652,PL_2001-10,2001-08-01,474.0,2001-08-31,443.0
PL,2001,9,-0.03568181818181815,PL_2002-01,2001-09-04,440.0,2001-09-28,424.3
PL,2001,10,0.004872107186357999,PL_2002-01,2001-10-01,410.5,2001-10-31,412.5
PL,2001,11,0.08789346246973362,PL_2002-01,2001-11-01,413.0,2001-11-30,449.3
PL,2001,12,0.07897664071190214,PL_2002-04,2001-12-03,449.5,2001-12-31,485.0
PL,2002,1,-0.07396694214876032,PL_2002-04,2002-01-02,484.0,2002-01-31,448.2
PL,2002,2,0.0910107334525938,PL_2002-04,2002-02-01,447.2,2002-02-28,487.9
PL,2002,3,0.07837837837837847,PL_2002-07,2002-03-01,481.0,2002-03-28,518.7
PL,2002,4,0.02898550724637672,PL_2002-07,2002-04-01,517.5,2002-04-30,532.5
PL,2002,5,0.028060263653483908,PL_2002-07,2002-05-01,531.0,2002-05-31,545.9
PL,2002,6,-0.016111111111111187,PL_2002-10,2002-06-03,540.0,2002-06-28,531.3
PL,2002,7,-0.021268656716417866,PL_2002-10,2002-07-01,536.0,2002-07-31,524.6
PL,2002,8,0.08598848368522072,PL_2002-10,2002-08-01,521.0,2002-08-30,565.8
PL,2002,9,0.011818181818181728,PL_2003-01,2002-09-03,550.0,2002-09-30,556.5
PL,2002,10,0.021071428571428408,PL_2003-01,2002-10-01,560.0,2002-10-31,571.8
PL,2002,11,0.017307692307692246,PL_2003-01,2002-11-01,572.0,2002-11-27,581.9
PL,2002,12,0.014334470989761039,PL_2003-04,2002-12-02,586.0,2002-12-31,594.4
PL,2003,1,0.1073949579831932,PL_2003-04,2003-01-02,595.0,2003-01-31,658.9
PL,2003,2,0.012801204819277157,PL_2003-04,2003-02-03,664.0,2003-02-28,672.5
PL,2003,3,-0.03597560975609759,PL_2003-07,2003-03-03,656.0,2003-03-31,632.4
PL,2003,4,-0.055476753349093855,PL_2003-07,2003-04-01,634.5,2003-04-30,599.3
PL,2003,5,0.05780730897009967,PL_2003-07,2003-05-01,602.0,2003-05-30,636.8
PL,2003,6,0.05410628019323682,PL_2003-10,2003-06-02,621.0,2003-06-30,654.6
PL,2003,7,0.03972706595906006,PL_2003-10,2003-07-01,659.5,2003-07-31,685.7
PL,2003,8,0.03144104803493453,PL_2003-10,2003-08-01,687.0,2003-08-29,708.6
PL,2003,9,-0.005120910384068256,PL_2004-01,2003-09-02,703.0,2003-09-30,699.4
PL,2003,10,0.06253561253561246,PL_2004-01,2003-10-01,702.0,2003-10-31,745.9
PL,2003,11,0.03351278600269181,PL_2004-01,2003-11-03,743.0,2003-11-26,767.9
PL,2003,12,0.052679738562091405,PL_2004-04,2003-12-01,765.0,2003-12-31,805.3
PL,2004,1,0.0250617283950616,PL_2004-04,2004-01-05,810.0,2004-01-30,830.3
PL,2004,2,0.07303506650544134,PL_2004-04,2004-02-02,827.0,2004-02-27,887.4
PL,2004,3,0.011460674157303341,PL_2004-07,2004-03-01,890.0,2004-03-31,900.2
PL,2004,4,-0.12058465286236297,PL_2004-07,2004-04-01,903.1,2004-04-30,794.2
PL,2004,5,0.044332493702770925,PL_2004-07,2004-05-03,794.0,2004-05-28,829.2
PL,2004,6,-0.07015457788347201,PL_2004-10,2004-06-01,841.0,2004-06-30,782.0
PL,2004,7,0.04993581514762524,PL_2004-10,2004-07-01,779.0,2004-07-30,817.9
PL,2004,8,0.05995115995115996,PL_2004-10,2004-08-02,819.0,2004-08-31,868.1
PL,2004,9,-0.0005800464037123421,PL_2005-01,2004-09-01,862.0,2004-09-30,861.5
PL,2004,10,-0.03688287663313672,PL_2005-01,2004-10-01,864.9,2004-10-29,833.0
PL,2004,11,0.043421052631578805,PL_2005-01,2004-11-01,836.0,2004-11-30,872.3
PL,2004,12,-0.006127167630057717,PL_2005-04,2004-12-01,865.0,2004-12-30,859.7
PL,2005,1,0.015456130156885406,PL_2005-04,2005-01-03,860.5,2005-01-31,873.8
PL,2005,2,-0.005625717566016042,PL_2005-04,2005-02-01,871.0,2005-02-28,866.1
PL,2005,3,0.004748118123914402,PL_2005-07,2005-03-01,863.5,2005-03-31,867.6
PL,2005,4,0.0006912442396314056,PL_2005-07,2005-04-01,868.0,2005-04-29,868.6
PL,2005,5,-0.012044046799724706,PL_2005-07,2005-05-02,871.8,2005-05-31,861.3
PL,2005,6,0.017281105990783363,PL_2005-10,2005-06-01,868.0,2005-06-30,883.0
